3,10813.392899001628,10813.392784793165,13.0,2184.0,1.454163271587442e-08,3596.11,6046.44,4.08,38.65,49,1
3,10813.437704035514,10813.437587209975,7.0,2209.0,5.215102265578658e-07,3587.65,5845.81,-0.03,30.8,49,1
3,10813.582138612343,10813.58201979124,25.0,2267.0,1.361622666159518e-09,3632.46,5347.43,3.8,-30.64,49,1
3,10813.636578002679,10813.636468096216,61.0,2292.0,6.623724261269752e-09,3594.81,5956.91,-2.08,-31.26,49,1
3,10814.437704372664,10814.437587209975,7.0,2360.0,3.419394691239939e-08,3587.62,5876.55,-0.03,30.83,49,1
3,10814.636585742479,10814.636468096216,61.0,2424.0,4.861282736340068e-09,3592.86,5925.66,-1.39,-31.22,49,1
3,10815.43769953118,10815.437587209975,7.0,2481.0,5.963863563134821e-09,3588.6,5907.27,1.31,30.79,49,1
3,10815.636580534072,10815.636468096216,61.0,2549.0,3.5951851247961256e-09,3591.64,5894.37,-1.22,-31.2,49,1
3,10816.636578421576,10816.636468096216,61.0,2686.0,1.7646109446894373e-09,3591.23,5863.08,-0.02,-31.3,49,1
3,10817.437706049972,10817.437587209975,7.0,2779.0,2.382762811845219e-08,3592.44,5968.65,2.29,30.75,49,1
3,10817.456269023254,10817.456150335958,31.0,2796.0,1.7228595183906152e-09,3653.48,5186.66,4.65,-29.56,49,1
3,10817.636580864424,10817.636468096216,61.0,2854.0,2.314978819421636e-09,3591.21,5831.79,-0.02,-31.23,49,1
3,10817.639932069824,10817.639813380687,67.0,2879.0,2.701315877255575e-09,3638.46,5226.86,-4.62,29.6,49,1
3,10818.43770611829,10818.437587209975,7.0,2981.0,8.99889826193337e-09,3594.73,5999.32,2.29,30.69,49,1
3,10818.636574119586,10818.636468096216,61.0,3035.0,1.38723626357464e-09,3591.19,5800.49,-0.02,-31.28,49,1
3,10819.103265043508,10819.103147178235,73.0,3136.0,6.863387598666503e-09,3638.93,5223.86,-4.81,30.86,49,1
3,10819.437702587791,10819.437587209975,7.0,3164.0,4.293044211966467e-09,3597.69,6029.92,3.23,30.56,49,1
3,10819.636583589494,10819.636468096216,61.0,3192.0,3.5865187536924604e-09,3591.17,5769.18,-0.02,-31.27,49,1
3,10819.639920966058,10819.639813380687,67.0,3220.0,5.8899837055159835e-09,3629.24,5285.95,-4.62,29.6,49,1
3,10820.103257466635,10820.103147178235,73.0,3285.0,1.714324993812798e-09,3634.12,5254.68,-4.79,30.68,49,1
3,10820.639930363312,10820.639813380687,67.0,3341.0,9.478222654282553e-09,3624.63,5315.5,-4.61,29.55,49,1
3,10821.639922858172,10821.639813380687,67.0,3452.0,1.441019446827446e-08,3621.12,5345.21,-3.44,29.78,49,1
3,10822.1032585152,10822.103147178235,73.0,3526.0,4.818968002511245e-09,3624.58,5315.86,-4.77,30.57,49,1
3,10822.639931866253,10822.639813380687,67.0,3571.0,1.519412691683131e-08,3617.69,5374.93,-3.43,29.69,49,1
3,10823.103254102223,10823.103147178235,73.0,3637.0,6.104804218185086e-09,3620.98,5346.45,-3.54,30.67,49,1
3,10823.636573986158,10823.636468096216,61.0,3670.0,3.252739932747661e-09,3595.57,5644.04,1.35,-31.29,49,1
3,10823.639922702563,10823.639813380687,67.0,3694.0,2.866309293243669e-08,3614.26,5404.65,-3.44,29.77,49,1
3,10824.103257518496,10824.103147178235,73.0,3764.0,9.584660242218956e-09,3617.47,5376.9,-3.51,30.44,49,1
3,10824.639925711475,10824.639813380687,67.0,3817.0,5.3345224099868544e-08,3610.83,5434.36,-3.44,29.78,49,1
3,10825.103260109012,10825.103147178235,73.0,3891.0,6.417650731930514e-08,3613.96,5407.29,-3.5,30.31,49,1
3,10825.639928011744,10825.639813380687,67.0,3946.0,4.546191423218622e-07,3607.41,5464.06,-3.43,29.72,49,1
3,10826.103262070585,10826.103147178235,73.0,4021.0,2.2193618620000002e-06,3610.46,5437.57,-3.5,30.33,49,1
3,10826.639929921808,10826.639813380687,67.0,4079.0,2.9607391580621902e-08,3604.42,5493.8,-2.44,29.84,49,1
3,10827.10326436814,10827.103147178235,73.0,4151.0,1.182290292457974e-08,3606.98,5467.78,-3.49,30.2,49,1
3,10828.639919711919,10828.639813380687,67.0,4329.0,1.721323434953035e-08,3599.54,5553.41,-2.45,29.88,49,1
3,10829.103254992107,10829.103147178235,73.0,4401.0,2.3860324242859742e-09,3601.6,5528.2,-2.48,30.22,49,1
3,10830.103256689275,10830.103147178235,73.0,4561.0,1.382817244839373e-08,3599.14,5558.34,-2.47,30.11,49,1
3,10830.639924947136,10830.639813380687,67.0,4614.0,6.930359779990101e-09,3594.66,5613.01,-2.45,29.89,49,1
3,10831.10326106144,10831.103147178235,73.0,4748.0,3.4024255175119914e-09,3596.67,5588.47,-2.47,30.21,49,1
3,10831.636580063423,10831.636468096216,61.0,4775.0,2.15556137008696e-09,3619.94,5394.85,3.84,-30.99,49,1
3,10831.639929727673,10831.639813380687,67.0,4802.0,4.089173219367275e-09,3592.21,5642.83,-2.44,29.81,49,1
3,10832.103266258644,10832.103147178235,73.0,4979.0,6.41872836227068e-09,3594.2,5618.55,-2.47,30.12,49,1
3,10833.103256205915,10833.103147178235,73.0,5218.0,5.838349811898052e-09,3591.97,5648.61,-1.31,30.11,49,1
3,10833.636575208346,10833.636468096216,61.0,5257.0,2.2853219290692384e-09,3627.64,5332.7,3.84,-30.98,49,1
3,10800.392893331087,10800.392784793165,13.0,38.0,1.115287211193831e-07,3597.15,5542.2,-3.18,38.8,7,0
3,10800.456257969776,10800.456150335958,31.0,104.0,3.218739521509698e-09,3596.81,5692.11,1.28,-29.86,7,0
3,10800.582131455656,10800.58201979124,25.0,137.0,2.900247942261562e-09,3597.77,5764.8,-0.02,-34.57,7,0
3,10800.670748173432,10800.6706378737,43.0,172.0,1.746130740340401e-08,3822.89,5266.81,1.31,-0.99,7,0
3,10800.870127664493,10800.870012145257,19.0,193.0,3.7103977854118566e-07,3617.1,5417.78,4.94,-39.88,7,0
3,10801.392901556192,10801.392784793165,13.0,257.0,2.4920116556467508e-08,3593.98,5580.9,-3.17,38.65,7,0
3,10801.456265790384,10801.456150335958,31.0,317.0,9.640261643785642e-09,3598.09,5662.19,1.28,-29.87,7,0
3,10801.582126247231,10801.58201979124,25.0,350.0,8.708451187475431e-09,3598.46,5730.52,1.46,-34.03,7,0
3,10801.670756171652,10801.6706378737,43.0,381.0,1.12642577828173e-08,3825.2,5265.2,3.06,-2.2,7,0
3,10801.870118306302,10801.870012145257,19.0,410.0,5.939836493343719e-09,3622.05,5377.78,4.95,-39.95,7,0
3,10802.392895062767,10802.392784793165,13.0,439.0,2.2692792540808153e-09,3590.81,5619.67,-3.17,38.75,7,0
3,10802.456258892427,10802.456150335958,31.0,493.0,2.540990995999349e-09,3599.87,5632.31,2.51,-29.79,7,0
3,10802.582132323316,10802.58201979124,25.0,521.0,2.8811284242727224e-09,3599.91,5696.76,1.44,-33.56,7,0
3,10802.670747302518,10802.6706378737,43.0,549.0,2.2725860453197123e-09,3829.37,5262.33,5.06,-3.48,7,0
3,10802.870122519931,10802.870012145257,19.0,573.0,1.263652439168768e-08,3627.0,5337.81,4.94,-39.9,7,0
3,10803.39289933027,10803.392784793165,13.0,603.0,2.657969852846446e-09,3588.26,5658.41,-1.62,38.78,7,0
3,10803.456262756155,10803.456150335958,31.0,659.0,1.391584523856086e-08,3602.38,5602.48,2.51,-29.84,7,0
3,10803.58213616369,10803.58201979124,25.0,689.0,2.6586320624373185e-08,3601.34,5663.44,1.42,-33.19,7,0
3,10803.670746161344,10803.6706378737,43.0,717.0,5.47572745860399e-09,3835.37,5258.19,6.94,-4.78,7,0
3,10803.870121474632,10803.870012145257,19.0,741.0,1.253964262182018e-08,3632.63,5297.92,6.25,-39.71,7,0
3,10804.392901241848,10804.392784793165,13.0,765.0,4.48333384212791e-09,3586.64,5697.2,-1.62,38.79,7,0
3,10804.456264291483,10804.456150335958,31.0,817.0,2.451456254e-06,3604.89,5572.65,2.51,-29.84,7,0
3,10804.582137665624,10804.58201979124,25.0,847.0,3.16802267749547e-08,3603.32,5630.55,2.76,-32.72,7,0
3,10804.870128356044,10804.870012145257,19.0,887.0,6.41009289350588e-09,3638.89,5258.14,6.26,-39.79,7,0
3,10805.392903190806,10805.392784793165,13.0,907.0,2.244049461036279e-09,3585.02,5736.01,-1.62,38.8,7,0
3,10805.456266580086,10805.456150335958,31.0,957.0,1.452820938322101e-07,3607.4,5542.81,2.51,-29.82,7,0
3,10805.5821266196,10805.58201979124,25.0,985.0,2.693800293e-06,3606.06,5598.05,2.73,-32.37,7,0
3,10805.670756117208,10805.6706378737,43.0,1009.0,2.2534984104546233e-09,3853.59,5247.22,12.06,-4.82,7,0
3,10805.870118669667,10805.870012145257,19.0,1029.0,5.531704587413733e-09,3645.15,5218.35,6.25,-39.69,7,0
3,10806.068193540148,10806.068074076204,49.0,1058.0,4.631093159674812e-09,5560.0,5820.0,-3.7,-32.15,7,0
3,10806.392901551832,10806.392784793165,13.0,1079.0,1.6700531781973951e-09,3584.42,5774.87,-0.04,38.91,7,0
3,10806.456265344588,10806.456150335958,31.0,1143.0,1.9654405285074082e-08,3609.91,5512.99,2.51,-29.79,7,0
3,10806.582125367682,10806.58201979124,25.0,1170.0,4.137281654247057e-09,3608.77,5565.87,2.7,-32.05,7,0
3,10807.06818512691,10807.068074076204,49.0,1225.0,1.8607857805779732e-09,5560.0,5820.0,-3.71,-32.17,7,0
3,10807.582136345898,10807.58201979124,25.0,1331.0,1.661169838030051e-09,3611.45,5533.97,2.68,-31.8,7,0
3,10808.068189686735,10808.068074076204,49.0,1378.0,3.5280943054218613e-09,5560.0,5820.0,-3.69,-32.06,7,0
3,10808.456268288217,10808.456150335958,31.0,1442.0,1.090664417083742e-08,3616.01,5453.42,3.68,-29.69,7,0
3,10808.582128309492,10808.58201979124,25.0,1472.0,5.334976268183506e-09,3614.12,5502.3,2.66,-31.57,7,0
3,10809.068181231149,10809.068074076204,49.0,1511.0,2.229308437613747e-08,5560.0,5820.0,-2.14,-32.26,7,0
3,10809.39290224264,10809.392784793165,13.0,1535.0,5.464634146898199e-09,3584.63,5891.45,1.66,38.8,7,0
3,10809.456267248695,10809.456150335958,31.0,1583.0,1.3271497355643141e-08,3619.69,5423.69,3.68,-29.68,7,0
3,10809.582127269603,10809.58201979124,25.0,1611.0,1.281446220917195e-08,3617.17,5470.89,3.87,-31.23,7,0
3,10810.06818164914,10810.068074076204,49.0,1649.0,3.193795103456521e-08,5560.0,5820.0,-2.14,-32.27,7,0
3,10810.456266974008,10810.456150335958,31.0,1732.0,5.093702790239656e-09,3623.37,5393.99,3.68,-29.75,7,0
3,10810.582126994848,10810.58201979124,25.0,1761.0,2.27456092991145e-09,3621.02,5439.78,3.85,-31.1,7,0
3,10810.63658363308,10810.636468096216,61.0,1786.0,9.446556278641286e-09,3603.1,6050.46,-3.58,-31.06,7,0
3,10811.068190548927,10811.068074076204,49.0,1825.0,1.5466559598643342e-09,5560.0,5820.0,-1.26,-32.29,7,0
3,10811.392898816137,10811.392784793165,13.0,1850.0,8.86255058774952e-09,3589.16,5969.03,2.88,38.77,7,0
3,10811.636580067343,10811.636468096216,61.0,1952.0,1.7774376701023563e-08,3599.52,6019.36,-3.58,-31.04,7,0
3,10812.068186983435,10812.068074076204,49.0,1991.0,5.0722007968601255e-08,5560.0,5820.0,-1.26,-32.29,7,0
3,10812.392895722242,10812.392784793165,13.0,2020.0,1.279597538726982e-08,3592.04,6007.78,2.89,38.81,7,0
3,10812.582133137883,10812.58201979124,25.0,2095.0,5.9779854228204806e-09,3628.67,5378.07,3.81,-30.72,7,0
3,10813.068189797892,10813.068074076204,49.0,2159.0,1.8798418507390022e-07,5560.0,5820.0,-0.02,-32.41,7,0
3,10813.392899007984,10813.392784793165,13.0,2184.0,8.719310428318184e-09,3596.11,6046.44,4.08,38.65,7,0
3,10813.456265629864,10813.456150335958,31.0,2238.0,2.177594080063503e-09,3634.86,5304.96,4.66,-29.58,7,0
3,10813.582138650396,10813.58201979124,25.0,2267.0,4.0168348237820894e-09,3632.46,5347.43,3.8,-30.64,7,0
3,10813.636577946192,10813.636468096216,61.0,2292.0,3.8974128364932356e-08,3594.81,5956.91,-2.08,-31.26,7,0
3,10814.068185145916,10814.068074076204,49.0,2331.0,1.8753620208915864e-08,5560.0,5820.0,-0.02,-32.34,7,0
3,10814.582139156018,10814.58201979124,25.0,2404.0,1.7870511328318994e-09,3636.32,5316.9,4.31,-30.48,7,0
3,10814.63658547586,10814.636468096216,61.0,2424.0,1.85178222227093e-07,3592.86,5925.66,-1.39,-31.22,7,0
3,10815.068180094886,10815.068074076204,49.0,2457.0,6.240235317789234e-08,5560.0,5820.0,-0.02,-32.37,7,0
3,10815.636580183727,10815.636468096216,61.0,2549.0,5.196443358794242e-07,3591.64,5894.37,-1.22,-31.2,7,0
3,10816.068188096238,10816.068074076204,49.0,2582.0,1.244774062840148e-08,5560.0,5820.0,-0.02,-32.32,7,0
3,10816.636578273898,10816.636468096216,61.0,2686.0,9.072105631143145e-08,3591.23,5863.08,-0.02,-31.3,7,0
3,10817.068186193752,10817.068074076204,49.0,2750.0,7.486792529755089e-09,5560.0,5820.0,1.38,-32.24,7,0
3,10818.068186052053,10818.068074076204,49.0,2931.0,1.383007168739875e-08,5560.0,5820.0,1.39,-32.3,7,0
3,10818.636574378348,10818.636468096216,61.0,3035.0,1.8184882729654843e-08,3591.19,5800.49,-0.02,-31.28,7,0
3,10819.068182311727,10819.068074076204,49.0,3103.0,1.4375209779938302e-09,5560.0,5820.0,1.38,-32.25,7,0
3,10819.636584051375,10819.636468096216,61.0,3192.0,1.645600290152598e-09,3591.17,5769.18,-0.02,-31.27,7,0
3,10820.068188367857,10820.068074076204,49.0,3257.0,2.4358152173413255e-09,5560.0,5820.0,2.71,-32.22,7,0
3,10800.437698664839,10800.437587209975,7.0,71.0,4.67637244351708e-08,3609.4,5446.8,-3.53,30.62,13,0
3,10800.456257637588,10800.456150335958,31.0,104.0,2.0721028028766264e-09,3596.81,5692.11,1.28,-29.86,13,0
3,10800.582131121126,10800.58201979124,25.0,137.0,1.1118575138555871e-08,3597.77,5764.8,-0.02,-34.57,13,0
3,10800.870128008475,10800.870012145257,19.0,193.0,2.558748406248201e-09,3617.1,5417.78,4.94,-39.88,13,0
3,10800.902716198256,10800.902598471379,37.0,228.0,1.6103326825551161e-09,3592.55,6044.11,4.1,38.75,13,0
3,10801.437693916823,10801.437587209975,7.0,284.0,2.781945291441871e-08,3605.87,5477.35,-3.53,30.62,13,0
3,10801.456265431936,10801.456150335958,31.0,317.0,5.2047094843447185e-08,3598.09,5662.19,1.28,-29.87,13,0
3,10801.670756476708,10801.6706378737,43.0,381.0,4.092731234734347e-09,3825.2,5265.2,3.06,-2.2,13,0
3,10801.87011867768,10801.870012145257,19.0,410.0,2.494387621558006e-08,3622.05,5377.78,4.95,-39.95,13,0
3,10802.437700450528,10802.437587209975,7.0,467.0,1.231650123033442e-08,3603.26,5507.99,-2.52,30.72,13,0
3,10802.456258520437,10802.456150335958,31.0,493.0,3.5506529331957096e-07,3599.87,5632.31,2.51,-29.79,13,0
3,10802.582131937424,10802.58201979124,25.0,521.0,2.8264377377179022e-08,3599.91,5696.76,1.44,-33.56,13,0
3,10802.870122918412,10802.870012145257,19.0,573.0,4.2719994057236654e-09,3627.0,5337.81,4.94,-39.9,13,0
3,10803.437704744792,10803.437587209975,7.0,631.0,6.3593549122070425e-09,3600.75,5538.66,-2.51,30.68,13,0
3,10803.456262748316,10803.456150335958,31.0,659.0,5.638619234395743e-08,3602.38,5602.48,2.51,-29.84,13,0
3,10803.582135803266,10803.58201979124,25.0,689.0,2.873841281544046e-07,3601.34,5663.44,1.42,-33.19,13,0
3,10804.456264699476,10804.456150335958,31.0,817.0,8.631120781585044e-09,3604.89,5572.65,2.51,-29.84,13,0
3,10804.582137725423,10804.58201979124,25.0,847.0,1.428720055451917e-08,3603.32,5630.55,2.76,-32.72,13,0
3,10805.456267047122,10805.456150335958,31.0,957.0,6.472194349316582e-09,3607.4,5542.81,2.51,-29.82,13,0
3,10806.068193059584,10806.068074076204,49.0,1058.0,6.2903115135628574e-09,5560.0,5820.0,-3.7,-32.15,13,0
3,10806.437694046752,10806.437587209975,7.0,1112.0,2.8224684848900225e-09,3593.21,5630.64,-2.51,30.7,13,0
3,10806.456265838771,10806.456150335958,31.0,1143.0,6.569707550937874e-09,3609.91,5512.99,2.51,-29.79,13,0
3,10806.582125862948,10806.58201979124,25.0,1170.0,2.262726261151596e-08,3608.77,5565.87,2.7,-32.05,13,0
3,10807.068184618895,10807.068074076204,49.0,1225.0,1.140749050533348e-08,5560.0,5820.0,-3.71,-32.17,13,0
3,10807.437704648612,10807.437587209975,7.0,1269.0,4.361242891347739e-09,3591.44,5661.35,-1.28,30.76,13,0
3,10807.456263844924,10807.456150335958,31.0,1297.0,5.6534185539359475e-09,3612.42,5483.16,2.51,-29.8,13,0
3,10808.068189151661,10808.068074076204,49.0,1378.0,3.158836240866735e-09,5560.0,5820.0,-3.69,-32.06,13,0
3,10808.582128859696,10808.58201979124,25.0,1472.0,1.4744481194509031e-09,3614.12,5502.3,2.66,-31.57,13,0
3,10809.0681806697,10809.068074076204,49.0,1511.0,2.837751992997185e-08,5560.0,5820.0,-2.14,-32.26,13,0
3,10809.43769481828,10809.437587209975,7.0,1559.0,2.095049239376205e-09,3588.87,5722.81,-1.28,30.7,13,0
3,10810.068181063767,10810.068074076204,49.0,1649.0,2.005579533941126e-07,5560.0,5820.0,-2.14,-32.27,13,0
3,10810.437701251652,10810.437587209975,7.0,1703.0,4.171030899824647e-09,3587.74,5753.53,-0.29,30.81,13,0
3,10810.582127598063,10810.58201979124,25.0,1761.0,1.7488092176868931e-09,3621.02,5439.78,3.85,-31.1,13,0
3,10810.636583027785,10810.636468096216,61.0,1786.0,4.519991201678167e-08,3603.1,6050.46,-3.58,-31.06,13,0
3,10811.068190189668,10811.068074076204,49.0,1825.0,4.478748219068808e-08,5560.0,5820.0,-1.26,-32.29,13,0
3,10811.437704445316,10811.437587209975,7.0,1875.0,2.6159486598790013e-09,3587.71,5784.3,-0.03,30.73,13,0
3,10811.636579435683,10811.636468096216,61.0,1952.0,4.335428925792678e-07,3599.52,6019.36,-3.58,-31.04,13,0
3,10812.068187068999,10812.068074076204,49.0,1991.0,5.0971248915220145e-08,5560.0,5820.0,-1.26,-32.29,13,0
3,10812.437701378149,10812.437587209975,7.0,2045.0,1.27080988427668e-08,3587.68,5815.07,-0.03,30.81,13,0
3,10812.636582426132,10812.636468096216,61.0,2120.0,5.858460032644519e-07,3596.88,5988.18,-2.07,-31.18,13,0
3,10813.068190327931,10813.068074076204,49.0,2159.0,1.235738081568031e-08,5560.0,5820.0,-0.02,-32.41,13,0
3,10813.437704690703,10813.437587209975,7.0,2209.0,2.76726378113759e-08,3587.65,5845.81,-0.03,30.8,13,0
3,10813.636577932666,10813.636468096216,61.0,2292.0,2.628124271757931e-08,3594.81,5956.91,-2.08,-31.26,13,0
3,10814.06818584212,10814.068074076204,49.0,2331.0,6.019981851602644e-09,5560.0,5820.0,-0.02,-32.34,13,0
3,10800.392893353212,10800.392784793165,13.0,38.0,1.0209057475299271e-08,3597.15,5542.2,-3.18,38.8,19,0
3,10800.437698378611,10800.437587209975,7.0,71.0,1.1370117290000002e-06,3609.4,5446.8,-3.53,30.62,19,0
3,10800.45625801438,10800.456150335958,31.0,104.0,8.599840898727814e-09,3596.81,5692.11,1.28,-29.86,19,0
3,10800.582131523584,10800.58201979124,25.0,137.0,1.404197393807976e-08,3597.77,5764.8,-0.02,-34.57,19,0
3,10800.902716705688,10800.902598471379,37.0,228.0,1.5672965824709322e-09,3592.55,6044.11,4.1,38.75,19,0
3,10801.437693838972,10801.437587209975,7.0,284.0,3.148563566494553e-08,3605.87,5477.35,-3.53,30.62,19,0
3,10801.45626607162,10801.456150335958,31.0,317.0,5.218589043157237e-09,3598.09,5662.19,1.28,-29.87,19,0
3,10801.582126551584,10801.58201979124,25.0,350.0,2.613705844866311e-09,3598.46,5730.52,1.46,-34.03,19,0
3,10801.670755928952,10801.6706378737,43.0,381.0,1.4141050186460612e-08,3825.2,5265.2,3.06,-2.2,19,0
3,10802.392895558363,10802.392784793165,13.0,439.0,2.6530552039157072e-09,3590.81,5619.67,-3.17,38.75,19,0
3,10802.456259410332,10802.456150335958,31.0,493.0,3.5746678523185444e-09,3599.87,5632.31,2.51,-29.79,19,0
3,10802.582132864232,10802.58201979124,25.0,521.0,8.513672098648009e-09,3599.91,5696.76,1.44,-33.56,19,0
3,10802.670746905811,10802.6706378737,43.0,549.0,4.88498909451566e-09,3829.37,5262.33,5.06,-3.48,19,0
3,10803.39290006282,10803.392784793165,13.0,603.0,2.461645338140945e-09,3588.26,5658.41,-1.62,38.78,19,0
3,10803.437705086595,10803.437587209975,7.0,631.0,6.846323673429448e-09,3600.75,5538.66,-2.51,30.68,19,0
3,10803.456263510476,10803.456150335958,31.0,659.0,4.093449580251969e-09,3602.38,5602.48,2.51,-29.84,19,0
3,10803.582136941195,10803.58201979124,25.0,689.0,6.293191101975661e-09,3601.34,5663.44,1.42,-33.19,19,0
3,10803.670745623613,10803.6706378737,43.0,717.0,6.994830318425962e-09,3835.37,5258.19,6.94,-4.78,19,0
3,10804.392902211068,10804.392784793165,13.0,765.0,4.0893928319210865e-09,3586.64,5697.2,-1.62,38.79,19,0
3,10804.437694234955,10804.437587209975,7.0,793.0,1.1805348245368442e-08,3598.24,5569.32,-2.51,30.67,19,0
3,10804.456265268216,10804.456150335958,31.0,817.0,1.033818483728173e-08,3604.89,5572.65,2.51,-29.84,19,0
3,10805.437696420724,10805.437587209975,7.0,931.0,8.400008718459752e-09,3595.72,5599.99,-2.51,30.64,19,0
3,10805.456267421356,10805.456150335958,31.0,957.0,2.2931373080668723e-09,3607.4,5542.81,2.51,-29.82,19,0
3,10805.582127813554,10805.58201979124,25.0,985.0,1.014079665814469e-08,3606.06,5598.05,2.73,-32.37,19,0
3,10805.670755345014,10805.6706378737,43.0,1009.0,1.070398243195425e-08,3853.59,5247.22,12.06,-4.82,19,0
3,10806.39290299408,10806.392784793165,13.0,1079.0,1.7439277410393072e-09,3584.42,5774.87,-0.04,38.91,19,0
3,10806.43769501855,10806.437587209975,7.0,1112.0,1.3154995226456681e-09,3593.21,5630.64,-2.51,30.7,19,0
3,10806.58212639488,10806.58201979124,25.0,1170.0,4.175190452124938e-09,3608.77,5565.87,2.7,-32.05,19,0
3,10806.6707552522,10806.6706378737,43.0,1203.0,2.8839374407658973e-09,3867.45,5248.56,14.73,2.08,19,0
3,10800.39289376558,10800.392784793165,13.0,38.0,4.2718445269710165e-09,3597.15,5542.2,-3.18,38.8,25,0
3,10800.437699404032,10800.437587209975,7.0,71.0,4.284046243824515e-09,3609.4,5446.8,-3.53,30.62,25,0
3,10800.456257404428,10800.456150335958,31.0,104.0,2.389039604510689e-08,3596.81,5692.11,1.28,-29.86,25,0
3,10800.670749039407,10800.6706378737,43.0,172.0,2.0426705014068213e-09,3822.89,5266.81,1.31,-0.99,25,0
3,10800.870128648456,10800.870012145257,19.0,193.0,5.746100025488126e-09,3617.1,5417.78,4.94,-39.88,25,0
3,10800.902715579285,10800.902598471379,37.0,228.0,1.4626449422279571e-08,3592.55,6044.11,4.1,38.75,25,0
3,10801.4376944124,10801.437587209975,7.0,284.0,2.9524793788144987e-09,3605.87,5477.35,-3.53,30.62,25,0
3,10801.456265412577,10801.456150335958,31.0,317.0,3.1038799950506974e-09,3598.09,5662.19,1.28,-29.87,25,0
3,10802.392894958784,10802.392784793165,13.0,439.0,2.632566875579482e-08,3590.81,5619.67,-3.17,38.75,25,0
3,10802.437700703736,10802.437587209975,7.0,467.0,3.3525497224298583e-09,3603.26,5507.99,-2.52,30.72,25,0
3,10802.456258703784,10802.456150335958,31.0,493.0,4.2137437408310464e-08,3599.87,5632.31,2.51,-29.79,25,0
3,10802.87012307305,10802.870012145257,19.0,573.0,4.468292621020456e-09,3627.0,5337.81,4.94,-39.9,25,0
3,10803.392898976159,10803.392784793165,13.0,603.0,1.94539342970313e-07,3588.26,5658.41,-1.62,38.78,25,0
3,10803.437704757556,10803.437587209975,7.0,631.0,1.164882520201449e-08,3600.75,5538.66,-2.51,30.68,25,0
3,10803.45626275766,10803.456150335958,31.0,659.0,6.734240000299753e-08,3602.38,5602.48,2.51,-29.84,25,0
3,10803.670746475997,10803.6706378737,43.0,717.0,2.5749017536605364e-09,3835.37,5258.19,6.94,-4.78,25,0
3,10803.870121814212,10803.870012145257,19.0,741.0,3.7348767208152635e-09,3632.63,5297.92,6.25,-39.71,25,0
3,10804.392901010891,10804.392784793165,13.0,765.0,1.28575372138391e-07,3586.64,5697.2,-1.62,38.79,25,0
3,10804.437693457592,10804.437587209975,7.0,793.0,8.478997762210945e-08,3598.24,5569.32,-2.51,30.67,25,0
3,10804.456264470798,10804.456150335958,31.0,817.0,1.585937460881377e-07,3604.89,5572.65,2.51,-29.84,25,0
